Citation 1,Citation 2,Conection Type,Text 1,Text 2,Category 1,Category 2
Zevachim 7b:11,Deuteronomy 16:1,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 7b:11,Steinsaltz on Zevachim 7b:11,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:12,Steinsaltz on Zevachim 7b:12,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:13,Tosafot on Zevachim 7b:13:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:13,Exodus 12:27,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 7b:13,Steinsaltz on Zevachim 7b:13,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:13,Deuteronomy 16:1,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 7b:14,Steinsaltz on Zevachim 7b:14,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:15,Tosafot on Zevachim 7b:15:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:15,Steinsaltz on Zevachim 7b:15,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:15,Deuteronomy 16:2,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 7b:16,Rashi on Zevachim 7b:16:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:16,Rashi on Zevachim 7b:16:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:16,Tosafot on Zevachim 7b:16:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:16,Deuteronomy 16:2,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 7b:16,Steinsaltz on Zevachim 7b:16,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:16,"Mishneh Torah, Paschal Offering 4:10",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Paschal Offering",Talmud,Halakhah
Zevachim 7b:16,Mekhilta d'Rabbi Yishmael 12:5:4,mesorat hashas,Zevachim,Mekhilta d'Rabbi Yishmael,Talmud,Midrash
Zevachim 7b:16,"Sifra, Tzav, Section 6 11",mesorat hashas,Zevachim,"Sifra, Tzav, Section 6",Talmud,Midrash
Zevachim 7b:16,Zevachim 9a:23,mesorat hashas,Zevachim,Zevachim,Talmud,Talmud
Zevachim 7b:16,Menachot 82a:10,mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 7b:16,Mekhilta DeRabbi Shimon Bar Yochai 13:4,mesorat hashas,Zevachim,Mekhilta DeRabbi Shimon Bar Yochai,Talmud,Midrash
Zevachim 7b:16,Menachot 83b:1,mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 7b:17,Rashi on Zevachim 7b:17:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:17,Rashi on Zevachim 7b:17:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:17,Rashi on Zevachim 7b:17:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:17,Tosafot on Zevachim 7b:17:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:17,Tosafot on Zevachim 7b:17:2,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:17,Steinsaltz on Zevachim 7b:17,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:17,Deuteronomy 16:1,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 7b:17,Exodus 12:27,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 7b:18,Rashi on Zevachim 7b:18:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:18,Steinsaltz on Zevachim 7b:18,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:19,Steinsaltz on Zevachim 7b:19,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:19,Leviticus 7:37,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 7b:2,Steinsaltz on Zevachim 7b:2,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:2-3,Menachot 2a:5-6,mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 7b:20,Rashi on Zevachim 7b:20:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:20,Leviticus 7:38,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 7b:20,Steinsaltz on Zevachim 7b:20,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:20,"Sifra, Tzav, Chapter 18 5",mesorat hashas,Zevachim,"Sifra, Tzav, Chapter 18",Talmud,Midrash
Zevachim 7b:20,"Otzar Midrashim, The Order of Arakim 1:4",mesorat hashas,Zevachim,"Otzar Midrashim, The Order of Arakim",Talmud,Midrash
Zevachim 7b:20,"Sifra, Tzav, Chapter 18 7",mesorat hashas,Zevachim,"Sifra, Tzav, Chapter 18",Talmud,Midrash
Zevachim 7b:21,Rashi on Zevachim 7b:21:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:21,Tosafot on Zevachim 7b:21:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:21,Steinsaltz on Zevachim 7b:21,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:22,Rashi on Zevachim 7b:22:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:22,Steinsaltz on Zevachim 7b:22,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:23,Rashi on Zevachim 7b:23:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:23,Tosafot on Zevachim 7b:23:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:23,Exodus 12:27,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 7b:23,Steinsaltz on Zevachim 7b:23,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:24,Rashi on Zevachim 7b:24:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:24,Tosafot on Zevachim 7b:24:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:24,Exodus 12:27,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 7b:24,Steinsaltz on Zevachim 7b:24,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:24,Zevachim 10b:4,mesorat hashas,Zevachim,Zevachim,Talmud,Talmud
Zevachim 7b:24,Menachot 4a:18,mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 7b:25,Leviticus 4:33,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 7b:25,Steinsaltz on Zevachim 7b:25,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:25-8a:1,"Sifra, Vayikra Dibbura d'Chovah, Chapter 11 3",mesorat hashas,Zevachim,"Sifra, Vayikra Dibbura d'Chovah, Chapter 11",Talmud,Midrash
Zevachim 7b:26,Steinsaltz on Zevachim 7b:26,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:3,Steinsaltz on Zevachim 7b:3,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:3,Deuteronomy 23:24,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 7b:4,Rashi on Zevachim 7b:4:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:4,Rashi on Zevachim 7b:4:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:4,Steinsaltz on Zevachim 7b:4,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:4,"Mishneh Torah, Sacrifices Rendered Unfit 15:15",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Sacrifices Rendered Unfit",Talmud,Halakhah
Zevachim 7b:5,Rashi on Zevachim 7b:5:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:5,Rashi on Zevachim 7b:5:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:5,Steinsaltz on Zevachim 7b:5,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:6,Steinsaltz on Zevachim 7b:6,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:7,Rashi on Zevachim 7b:7:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:7,Rashi on Zevachim 7b:7:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:7,Rashi on Zevachim 7b:7:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:7,Rashi on Zevachim 7b:7:4,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:7,Tosafot on Zevachim 7b:7:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:7,Proverbs 21:27,,Zevachim,Proverbs,Talmud,Tanakh
Zevachim 7b:7,Steinsaltz on Zevachim 7b:7,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:7,"Mishneh Torah, Repentance 1:4",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Repentance",Talmud,Halakhah
Zevachim 7b:7,Mekhilta d'Rabbi Yishmael 20:7:2,mesorat hashas,Zevachim,Mekhilta d'Rabbi Yishmael,Talmud,Midrash
Zevachim 7b:7,Ben Yehoyada on Zevachim 7b:1,commentary,Zevachim,Ben Yehoyada on Zevachim,Talmud,Talmud
Zevachim 7b:9,Rashi on Zevachim 7b:9:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:9,Rashi on Zevachim 7b:9:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 7b:9,Tosafot on Zevachim 7b:9:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 7b:9,Steinsaltz on Zevachim 7b:9,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 7b:9,"Sefer Mitzvot Gadol, Positive Commandments 216",ein mishpat / ner mitsvah,Zevachim,"Sefer Mitzvot Gadol, Positive Commandments",Talmud,Halakhah
Zevachim 7b:9,Ben Yehoyada on Zevachim 7b:2,commentary,Zevachim,Ben Yehoyada on Zevachim,Talmud,Talmud
Zevachim 80a:1,Rashi on Zevachim 80a:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:1,Rashi on Zevachim 80a:1:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:1,Rashi on Zevachim 80a:1:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:1,Steinsaltz on Zevachim 80a:1,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:1,"Mishneh Torah, Sacrifices Rendered Unfit 2:11",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Sacrifices Rendered Unfit",Talmud,Halakhah
Zevachim 80a:1-3,Tosefta Zevahim 8:9-10,mesorat hashas,Zevachim,Tosefta Zevahim,Talmud,Tanaitic
Zevachim 80a:10,Rashi on Zevachim 80a:10:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:10,Rashi on Zevachim 80a:10:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:10,Tosafot on Zevachim 80a:10:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80a:10,Steinsaltz on Zevachim 80a:10,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:11,Rashi on Zevachim 80a:11:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:11,Rashi on Zevachim 80a:11:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:11,Rashi on Zevachim 80a:11:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:11,Rashi on Zevachim 80a:11:4,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:11,Steinsaltz on Zevachim 80a:11,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:12,Rashi on Zevachim 80a:12:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:12,Rashi on Zevachim 80a:12:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:12,Tosafot on Zevachim 80a:12:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80a:12,Tosafot on Zevachim 80a:12:2,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80a:12,Steinsaltz on Zevachim 80a:12,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:13,Rashi on Zevachim 80a:13:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:13,Steinsaltz on Zevachim 80a:13,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:14,Rashi on Zevachim 80a:14:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:14,Tosafot on Zevachim 80a:14:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80a:14,Steinsaltz on Zevachim 80a:14,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:15,Rashi on Zevachim 80a:15:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:15,Rashi on Zevachim 80a:15:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:15,Rashi on Zevachim 80a:15:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:15,Steinsaltz on Zevachim 80a:15,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:15,"Mishneh Torah, Red Heifer 10:8",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Red Heifer",Talmud,Halakhah
Zevachim 80a:2,Rashi on Zevachim 80a:2:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:2,Rashi on Zevachim 80a:2:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:2,Rashi on Zevachim 80a:2:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:2,Steinsaltz on Zevachim 80a:2,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:2,"Mishneh Torah, Sacrifices Rendered Unfit 2:11",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Sacrifices Rendered Unfit",Talmud,Halakhah
Zevachim 80a:3,Tosafot on Zevachim 80a:3:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80a:3,Steinsaltz on Zevachim 80a:3,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:3,Deuteronomy 13:1,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 80a:4,Rashi on Zevachim 80a:4:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:4,Steinsaltz on Zevachim 80a:4,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:5,Steinsaltz on Zevachim 80a:5,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:6,Steinsaltz on Zevachim 80a:6,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:7,Rashi on Zevachim 80a:7:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:7,Rashi on Zevachim 80a:7:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:7,Rashi on Zevachim 80a:7:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:7,Steinsaltz on Zevachim 80a:7,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:8,Steinsaltz on Zevachim 80a:8,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:9,Rashi on Zevachim 80a:9:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:9,Rashi on Zevachim 80a:9:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80a:9,Tosafot on Zevachim 80a:9:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80a:9,Steinsaltz on Zevachim 80a:9,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80a:9,"Mishneh Torah, Red Heifer 9:8",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Red Heifer",Talmud,Halakhah
Zevachim 80b:1,Rashi on Zevachim 80b:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:1,Rashi on Zevachim 80b:1:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:1,Rashi on Zevachim 80b:1:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:1,Tosafot on Zevachim 80b:1:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80b:1,Steinsaltz on Zevachim 80b:1,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:10,Rashi on Zevachim 80b:10:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:10,Rashi on Zevachim 80b:10:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:10,Tosafot on Zevachim 80b:10:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80b:10,Steinsaltz on Zevachim 80b:10,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:10-12,Tosefta Zevahim 8:10,mesorat hashas,Zevachim,Tosefta Zevahim,Talmud,Tanaitic
Zevachim 80b:11,Rashi on Zevachim 80b:11:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:11,Steinsaltz on Zevachim 80b:11,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:12,Rashi on Zevachim 80b:12:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:12,Steinsaltz on Zevachim 80b:12,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:2,Rashi on Zevachim 80b:2:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:2,Steinsaltz on Zevachim 80b:2,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:3,Rashi on Zevachim 80b:3:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:3,Tosafot on Zevachim 80b:3:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80b:3,Steinsaltz on Zevachim 80b:3,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:4,Rashi on Zevachim 80b:4:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:4,Rashi on Zevachim 80b:4:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:4,Steinsaltz on Zevachim 80b:4,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:5,Rashi on Zevachim 80b:5:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:5,Rashi on Zevachim 80b:5:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:5,Tosafot on Zevachim 80b:5:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80b:5,Steinsaltz on Zevachim 80b:5,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:6,Rashi on Zevachim 80b:6:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:6,Rashi on Zevachim 80b:6:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:6,Steinsaltz on Zevachim 80b:6,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:7,Rashi on Zevachim 80b:7:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:7,Rashi on Zevachim 80b:7:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:7,Steinsaltz on Zevachim 80b:7,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:7,"Mishneh Torah, Sacrifices Rendered Unfit 2:12",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Sacrifices Rendered Unfit",Talmud,Halakhah
Zevachim 80b:7,Tosefta Zevahim 8:8,mesorat hashas,Zevachim,Tosefta Zevahim,Talmud,Tanaitic
Zevachim 80b:8,Rashi on Zevachim 80b:8:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:8,Steinsaltz on Zevachim 80b:8,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 80b:9,Rashi on Zevachim 80b:9:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:9,Rashi on Zevachim 80b:9:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 80b:9,Tosafot on Zevachim 80b:9:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 80b:9,Steinsaltz on Zevachim 80b:9,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:1,Rashi on Zevachim 81a:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:1,Rashi on Zevachim 81a:1:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:1,Tosafot on Zevachim 81a:1:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 81a:1,Steinsaltz on Zevachim 81a:1,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:10,Rashi on Zevachim 81a:10:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:10,Rashi on Zevachim 81a:10:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:10,Steinsaltz on Zevachim 81a:10,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:10,Leviticus 1:5,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 81a:2,Rashi on Zevachim 81a:2:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:2,Steinsaltz on Zevachim 81a:2,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:3,Rashi on Zevachim 81a:3:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:3,Rashi on Zevachim 81a:3:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:3,Steinsaltz on Zevachim 81a:3,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:4,Steinsaltz on Zevachim 81a:4,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:5,Rashi on Zevachim 81a:5:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:5,Steinsaltz on Zevachim 81a:5,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:6,Rashi on Zevachim 81a:6:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:6,Rashi on Zevachim 81a:6:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:6,Leviticus 4:25,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 81a:6,Steinsaltz on Zevachim 81a:6,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:7,Rashi on Zevachim 81a:7:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:7,Steinsaltz on Zevachim 81a:7,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:7,"Mishneh Torah, Sacrifices Rendered Unfit 2:11",ein mishpat / ner mitsvah,Zevachim,"Mishneh Torah, Sacrifices Rendered Unfit",Talmud,Halakhah
Zevachim 81a:8,Rashi on Zevachim 81a:8:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:8,Rashi on Zevachim 81a:8:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:8,Numbers 18:17,,Zevachim,Numbers,Talmud,Tanakh
Zevachim 81a:8,Steinsaltz on Zevachim 81a:8,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:9,Rashi on Zevachim 81a:9:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:9,Rashi on Zevachim 81a:9:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:9,Rashi on Zevachim 81a:9:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:9,Rashi on Zevachim 81a:9:4,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81a:9,Tosafot on Zevachim 81a:9:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 81a:9,Leviticus 16:18,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 81a:9,Leviticus 16:14,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 81a:9,Steinsaltz on Zevachim 81a:9,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81a:9,Temurah 5b:10,mesorat hashas,Zevachim,Temurah,Talmud,Talmud
Zevachim 81b:1,Rashi on Zevachim 81b:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81b:1,Rashi on Zevachim 81b:1:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81b:1,Rashi on Zevachim 81b:1:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81b:1,Steinsaltz on Zevachim 81b:1,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81b:10,Rashi on Zevachim 81b:10:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81b:10,Steinsaltz on Zevachim 81b:10,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
Zevachim 81b:11,Rashi on Zevachim 81b:11:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81b:11,Rashi on Zevachim 81b:11:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 81b:11,Steinsaltz on Zevachim 81b:11,commentary,Zevachim,Steinsaltz on Zevachim,Talmud,Talmud
